interacao_id,cliente_id,tipo_interacao,responsavel,duracao_minutos,satisfacao_cliente,data_interacao
2239,301,E-mail,Henrique Correia,85,4,2026-04-22 10:44:44
2240,343,Suporte,Pedro Henrique Vieira,77,5,2025-07-18 03:26:04
2241,183,Ligação,Raquel Martins,53,4,2025-08-04 14:38:05
2242,320,E-mail,Gustavo Porto,118,2,2025-11-07 07:23:38
2243,167,Ligação,Daniela Alves,114,3,2025-07-16 17:56:09
2244,183,Reunião,Pedro Duarte,102,2,2026-04-19 09:44:42
2245,273,WhatsApp,Rodrigo Costela,68,2,2025-07-18 15:12:59
2246,221,Suporte,Isadora Souza,7,1,2025-12-08 06:01:46
2247,53,Suporte,Leandro Ramos,119,2,2026-04-12 06:40:16
2248,119,Reunião,Sra. Maria Clara da Mota,115,1,2026-04-20 23:44:04
2249,105,Reunião,Lucas Rezende,57,5,2025-11-21 23:35:34
2250,379,Ligação,Srta. Camila Gonçalves,18,5,2025-06-15 04:22:42
2251,226,E-mail,Gabriel Castro,33,2,2026-04-28 08:21:14
2252,112,WhatsApp,Maria Eduarda Porto,17,1,2026-01-25 11:13:49
2253,132,Ligação,Dr. Pedro Miguel da Luz,80,4,2026-04-26 14:06:16
2254,62,WhatsApp,Antônio Souza,87,5,2025-10-17 08:24:48
2255,456,Reunião,Lorena Vieira,119,2,2026-02-03 09:20:59
2256,48,WhatsApp,Isadora da Luz,35,5,2026-04-08 06:38:54
2257,61,Ligação,Yasmin Ramos,108,3,2025-10-07 05:09:13
2258,406,Suporte,Pedro Henrique Peixoto,73,2,2025-11-30 13:02:20
2259,23,Reunião,Dra. Julia Freitas,93,3,2025-10-14 13:55:53
2260,278,E-mail,Noah Moura,89,1,2025-11-02 22:15:22
2261,475,Reunião,Maria Fernanda Farias,109,2,2026-03-24 11:32:56
2262,408,Reunião,João Felipe Mendes,118,3,2025-08-20 10:50:29
2263,52,Ligação,Luiz Miguel da Rocha,69,5,2026-01-20 12:32:34
2264,118,Suporte,Eloah Mendes,40,1,2026-05-03 07:27:52
2265,219,WhatsApp,Enzo Gabriel Costela,50,4,2026-04-28 12:43:53
2266,285,E-mail,Mariane da Rocha,8,1,2025-10-30 23:42:36
2267,322,Suporte,Emilly Lima,7,3,2025-05-28 18:21:50
2268,99,E-mail,Carolina Fernandes,110,2,2025-10-28 12:03:17
2269,120,Ligação,Sophia Dias,98,2,2025-12-08 10:07:52
2270,101,E-mail,Rebeca Ramos,30,2,2025-10-06 05:31:10
2271,152,Reunião,Gustavo da Paz,12,4,2025-10-17 23:24:50
2272,116,Suporte,Helena Aragão,22,1,2025-12-03 04:25:32
2273,61,E-mail,Dra. Sophia Pinto,51,3,2026-05-06 04:57:58
2274,428,Reunião,Thales da Cunha,24,1,2025-12-27 02:53:35
2275,427,E-mail,Matheus Ramos,65,4,2025-09-25 11:14:04
2276,4,E-mail,Lorenzo Costela,52,1,2025-12-13 21:30:46
2277,273,E-mail,Theo Novaes,92,4,2025-11-03 06:10:21
2278,56,Ligação,Benício Mendes,102,2,2025-07-27 10:24:32
2279,109,Ligação,Sra. Maria Eduarda Rocha,24,4,2025-06-01 12:14:05
2280,56,Reunião,Nina da Rosa,34,2,2026-05-17 08:22:32
2281,137,Suporte,Sra. Valentina Rocha,96,5,2025-05-28 18:41:35
2282,453,Suporte,Nicolas Silva,120,5,2026-04-30 03:40:20
2283,461,Suporte,Leonardo Nunes,47,4,2026-04-23 10:50:25
2284,81,Suporte,Joaquim Aragão,73,5,2026-02-27 13:06:11
2285,111,Reunião,Sabrina da Paz,59,2,2026-01-28 00:31:47
2286,313,Reunião,Nicole Almeida,40,3,2025-07-16 01:20:25
2287,134,Suporte,Maria Luiza das Neves,32,1,2025-09-28 04:16:13
2288,101,Reunião,Henrique Moura,42,4,2025-09-19 07:05:03
2289,396,Suporte,Dr. Thiago Silveira,64,1,2025-11-15 22:05:40
2290,448,Suporte,Danilo Lima,19,2,2026-04-24 13:28:36
2291,462,Ligação,João Felipe Sales,34,5,2026-05-08 03:09:04
2292,487,Ligação,Ian da Cunha,76,4,2025-10-12 11:57:10
2293,203,Suporte,Clara Dias,96,2,2026-01-14 17:34:27
2294,28,Suporte,Luiz Otávio Pires,28,5,2025-09-24 22:35:48
2295,449,E-mail,Gustavo Henrique Campos,107,2,2026-02-21 07:53:45
2296,124,Ligação,Alexandre Costela,70,5,2025-12-22 09:02:54
2297,279,Ligação,Srta. Mariana Lopes,35,5,2025-07-14 20:36:21
2298,283,Ligação,Bianca Nascimento,48,5,2025-12-21 17:20:14
2299,276,Ligação,Matheus Silva,38,3,2025-09-04 22:00:53
2300,171,Suporte,Sr. Rafael da Luz,22,2,2026-01-09 05:16:38
2301,23,Reunião,Lorena da Mota,67,2,2026-05-08 17:07:06
2302,72,E-mail,Yago Cavalcanti,94,1,2026-03-28 01:44:13
2303,266,E-mail,Ana Sophia Fernandes,84,4,2026-01-18 19:05:44
2304,37,Reunião,Kamilly Farias,97,5,2025-07-04 20:00:35
2305,42,WhatsApp,Isaac Novaes,63,2,2025-05-29 13:45:05
2306,349,WhatsApp,Ana Júlia Rezende,113,3,2026-05-20 17:14:55
2307,16,Ligação,Srta. Larissa Viana,102,1,2025-12-27 10:46:29
2308,400,Ligação,Pietro Viana,104,1,2025-12-13 09:41:43
2309,442,Ligação,Bruna Pires,15,3,2026-05-01 14:31:27
2310,85,Suporte,Ana Lívia Porto,15,1,2026-01-06 18:13:30
2311,353,E-mail,Srta. Eduarda Gonçalves,66,1,2026-04-13 11:53:46
2312,225,Suporte,João Felipe Costa,87,3,2025-12-20 12:52:03
2313,30,Suporte,Alexia Teixeira,8,2,2025-10-11 09:36:11
2314,181,WhatsApp,Sr. Diogo Peixoto,53,1,2026-04-02 12:25:38
2315,407,Suporte,Daniel Lopes,87,3,2026-04-26 05:30:04
2316,386,WhatsApp,Eduarda Barros,38,2,2026-02-19 03:02:44
2317,44,Suporte,João Lucas Nogueira,109,2,2025-10-25 11:33:08
2318,308,Suporte,Lavínia Barros,74,4,2026-03-01 02:00:23
2319,148,Reunião,Maria Eduarda Cavalcanti,71,1,2025-12-15 01:47:58
2320,78,E-mail,Dr. Cauê Santos,110,3,2026-01-04 05:10:58
2321,257,Suporte,Diogo Melo,105,1,2025-09-06 11:37:16
2322,161,Reunião,Leandro Cardoso,65,1,2025-08-01 13:10:55
2323,260,Reunião,Srta. Raquel Farias,64,1,2025-08-28 10:44:23
2324,23,Suporte,Breno Jesus,11,1,2025-07-04 03:53:04
2325,339,WhatsApp,João Lucas Aragão,118,2,2025-11-14 09:48:39
2326,194,WhatsApp,Ana Carolina Costa,86,3,2026-04-22 19:41:49
2327,46,WhatsApp,Clara Caldeira,97,5,2026-03-05 20:23:45
2328,141,Suporte,Stephany Caldeira,24,4,2026-03-21 21:15:36
2329,194,Suporte,João Vitor Teixeira,20,2,2025-08-28 11:01:46
2330,212,E-mail,Luna Pires,107,3,2025-10-05 08:47:10
2331,262,E-mail,Dr. João Felipe da Paz,46,3,2026-01-26 04:59:43
2332,339,Ligação,Srta. Agatha Pires,51,3,2025-10-24 02:36:04
2333,421,E-mail,Evelyn Monteiro,105,5,2026-01-04 01:33:50
2334,193,Ligação,Marcelo Martins,75,1,2025-09-04 03:48:06
2335,321,Reunião,Cauê Novaes,11,4,2026-02-06 19:42:19
2336,107,E-mail,Maysa da Cunha,57,5,2026-02-26 19:10:50
2337,439,Suporte,Ana Lívia da Rocha,76,4,2026-01-07 02:55:38
2338,317,WhatsApp,Sr. Pedro Lucas Alves,105,1,2025-08-08 21:25:08
2339,396,Suporte,Lara Rocha,104,5,2026-03-12 16:36:19
2340,95,E-mail,Maria Alice Ferreira,13,1,2026-01-31 00:06:33
2341,138,Ligação,Pedro Miguel Caldeira,20,4,2026-03-18 09:08:17
2342,130,Suporte,Ana Luiza Barbosa,20,5,2026-03-08 21:07:12
2343,469,Suporte,Pietra Castro,99,1,2025-09-26 02:20:47
2344,134,WhatsApp,Alana Farias,114,2,2026-03-04 06:50:14
2345,281,Reunião,Raul Barros,68,2,2026-03-26 07:49:57
2346,265,E-mail,Enrico da Rosa,53,2,2025-09-26 11:37:11
2347,271,Ligação,Sophie Porto,56,3,2026-04-09 21:24:14
2348,125,E-mail,Maria Cecília Fogaça,91,1,2025-06-05 05:25:16
2349,73,Reunião,Noah da Cruz,84,3,2025-06-16 02:29:51
2350,372,E-mail,Raquel Campos,71,5,2025-11-25 07:46:15
2351,331,WhatsApp,Leandro Freitas,57,3,2025-06-19 03:11:12
2352,82,Ligação,Cauã Peixoto,36,4,2025-08-13 00:55:49
2353,388,E-mail,Maria Clara Cardoso,52,5,2025-06-23 17:16:26
2354,221,E-mail,Dr. Guilherme Alves,18,3,2025-06-01 15:54:53
2355,492,WhatsApp,Srta. Vitória Jesus,15,4,2026-01-07 15:30:00
2356,448,Ligação,Marina Mendes,110,4,2025-07-24 18:36:42
2357,150,Reunião,Lucas Gabriel Duarte,25,3,2025-07-03 07:09:00
2358,485,WhatsApp,Evelyn Nogueira,101,3,2026-04-25 16:30:08
2359,444,Ligação,Gabriela Costa,28,4,2026-03-07 00:25:52
2360,404,E-mail,Dra. Caroline da Mota,97,3,2025-08-28 21:33:58
2361,175,Suporte,Maria Clara da Paz,92,2,2026-04-26 18:09:44
2362,151,E-mail,Ian Teixeira,115,1,2025-12-14 03:11:38
2363,343,Ligação,Ryan Mendes,65,4,2026-04-04 21:10:18
2364,158,Reunião,Marcelo da Rocha,106,3,2026-01-20 09:00:20
2365,442,WhatsApp,Melissa da Mota,70,5,2025-11-14 00:12:54
2366,492,Suporte,Dr. Otávio Silveira,69,1,2025-06-19 23:16:06
2367,396,E-mail,Dra. Alexia Farias,98,1,2025-07-25 20:15:52
2368,189,E-mail,Gustavo da Cunha,76,5,2025-12-17 05:44:29
2369,266,E-mail,Raul da Paz,111,3,2025-08-26 16:25:43
2370,170,E-mail,Ana Luiza Gomes,64,5,2025-07-14 05:09:41
2371,426,Ligação,Lívia Fernandes,91,3,2026-02-01 19:25:42
2372,20,WhatsApp,Dra. Marina da Rocha,92,1,2025-06-29 09:07:59
2373,437,WhatsApp,Breno Duarte,35,2,2026-04-22 19:13:55
2374,470,E-mail,Calebe Sales,31,3,2025-10-30 01:40:14
2375,100,Suporte,Bianca Rezende,37,5,2025-11-10 03:41:53
2376,162,Ligação,Rafaela Campos,55,2,2025-08-12 10:59:15
2377,414,E-mail,Isabelly Vieira,108,1,2025-06-23 23:06:40
2378,47,Ligação,Kevin Porto,96,5,2026-01-30 15:08:38
2379,233,Suporte,Mariane Duarte,64,1,2026-01-10 07:40:28
2380,279,Ligação,Gustavo Henrique da Cunha,82,2,2025-11-21 15:53:16
2381,124,Suporte,Beatriz Castro,16,2,2025-12-17 10:26:30
2382,253,E-mail,Maria Fernanda Gomes,22,4,2025-12-05 03:20:28
2383,330,WhatsApp,Rebeca Ribeiro,33,1,2026-01-23 09:22:31
2384,452,Reunião,Juan Santos,114,1,2025-09-29 23:02:41
2385,371,Ligação,Augusto Ramos,15,5,2026-04-29 15:07:23
2386,390,Suporte,Otávio Silveira,68,3,2025-06-26 02:09:54
2387,200,Ligação,Augusto Moraes,64,5,2026-04-22 23:54:22
2388,440,Reunião,Maria Gomes,104,5,2025-06-28 23:17:29
2389,369,Suporte,Sarah Teixeira,119,1,2025-12-04 07:30:28
2390,6,E-mail,Agatha Freitas,31,1,2025-09-13 03:56:32
2391,416,Ligação,Caroline Pires,80,1,2025-09-19 16:32:27
2392,172,Reunião,Marcos Vinicius Moreira,19,5,2026-02-23 13:49:08
2393,66,Suporte,Anthony Fogaça,72,1,2025-07-01 04:54:59
2394,126,Reunião,Dra. Ana Júlia Martins,47,4,2025-06-12 04:00:26
2395,327,Reunião,Thales da Luz,38,3,2025-11-14 08:22:37
2396,422,Suporte,Kaique Novaes,20,4,2025-08-11 16:53:21
2397,470,Ligação,Sr. Matheus Barros,117,5,2025-07-07 02:14:10
2398,349,E-mail,Clara Correia,55,3,2026-05-19 13:33:39
2399,313,WhatsApp,Sra. Maria Sophia Nogueira,22,1,2025-11-14 00:40:48
2400,40,WhatsApp,Ana Julia Barros,82,1,2025-05-27 01:19:06
2401,414,Ligação,Milena Caldeira,116,5,2025-11-18 09:04:07
2402,328,Suporte,Antônio Peixoto,41,1,2025-09-04 09:38:28
2403,277,WhatsApp,Daniel Aragão,33,2,2026-03-27 06:00:01
2404,204,Suporte,Matheus da Mota,66,3,2026-03-01 12:32:42
2405,430,Ligação,Beatriz Carvalho,80,2,2025-07-16 05:58:12
2406,388,Reunião,Sophie Costa,29,2,2026-03-23 16:44:29
2407,418,E-mail,João Pedro Lopes,32,5,2025-11-02 22:03:27
2408,309,Suporte,Antônio Correia,23,1,2025-07-16 16:51:41
2409,123,Reunião,Raquel Melo,40,3,2025-10-01 20:15:10
2410,173,Reunião,Alice da Paz,14,1,2025-11-20 19:19:35
2411,131,Ligação,Gustavo Henrique Rocha,94,3,2025-11-15 11:58:04
2412,67,Suporte,Ana Beatriz Nunes,73,4,2025-08-10 11:22:10
2413,482,Ligação,Yuri da Cruz,111,3,2025-08-05 07:16:42
2414,323,Ligação,Emilly Almeida,104,3,2026-01-12 22:18:51
2415,122,Reunião,Alícia Cardoso,55,4,2025-10-05 11:48:13
2416,223,Ligação,João Miguel da Mota,71,1,2025-08-19 03:15:25
2417,60,E-mail,Agatha Mendes,59,1,2025-09-22 06:51:15
2418,481,Ligação,Ian Moraes,29,1,2026-02-07 18:20:14
2419,267,E-mail,Maitê Campos,51,4,2026-03-30 11:16:54
2420,204,Suporte,Lucca Jesus,16,1,2026-03-13 06:06:06
2421,198,E-mail,Marina Peixoto,92,4,2025-05-26 11:06:56
2422,38,WhatsApp,Enrico Monteiro,100,2,2025-06-04 10:12:42
2423,52,E-mail,Alice Moura,103,2,2025-09-27 08:57:38
2424,131,WhatsApp,Sr. Diego Silveira,50,1,2025-06-01 01:29:00
2425,419,Reunião,Valentina Cardoso,70,5,2025-07-24 11:51:23
2426,94,Reunião,Elisa Moraes,78,1,2026-02-07 19:55:18
2427,249,Reunião,Sra. Emanuelly Ramos,59,5,2025-07-22 08:44:53
2428,330,E-mail,Sra. Alícia Santos,84,2,2025-07-16 16:32:59
2429,269,WhatsApp,Isaac da Costa,42,1,2025-07-28 16:16:06
2430,60,E-mail,Mariane Almeida,43,5,2025-11-17 10:38:05
2431,3,Suporte,Emilly Ribeiro,62,2,2025-08-20 19:56:36
2432,176,WhatsApp,Gabrielly Novaes,35,4,2026-04-21 05:51:52
2433,442,Suporte,Ana Sophia Barbosa,99,5,2025-12-27 13:31:48
2434,70,Reunião,Sra. Agatha Teixeira,10,2,2025-05-29 15:18:47
2435,120,WhatsApp,Theo Campos,83,1,2025-12-16 05:28:26
2436,28,Ligação,Luana Nascimento,90,3,2026-01-31 05:47:12
2437,232,Ligação,Raul Moraes,82,1,2025-05-25 02:30:48
2438,260,WhatsApp,Dr. Marcos Vinicius Duarte,77,5,2026-02-20 09:13:05
2439,363,Ligação,Lavínia Cunha,107,3,2025-06-03 18:23:54
2440,147,Suporte,Gabriela da Rosa,28,1,2026-04-01 21:49:23
2441,366,Reunião,Helena Silveira,37,5,2025-07-28 04:37:54
2442,414,E-mail,Matheus Ramos,56,5,2026-04-27 06:02:16
2443,362,Suporte,Heloísa Oliveira,84,4,2025-10-11 20:05:25
2444,393,Suporte,Miguel Araújo,78,4,2026-02-14 03:55:05
2445,446,WhatsApp,Arthur Novaes,111,5,2026-04-09 14:19:27
2446,329,Suporte,Gustavo Henrique Rodrigues,102,5,2025-11-03 20:02:33
2447,382,Reunião,Sra. Bruna Ferreira,16,5,2026-02-18 21:23:33
2448,152,E-mail,Luigi Alves,73,3,2026-03-16 07:38:06
2449,297,Reunião,Natália Costa,86,5,2025-06-02 02:31:30
2450,128,E-mail,Raquel Oliveira,47,5,2025-07-10 13:15:00
2451,53,WhatsApp,Sophia Aragão,7,5,2026-01-07 13:43:41
2452,455,WhatsApp,João Felipe Correia,77,5,2025-10-02 22:57:03
2453,406,E-mail,Luigi Almeida,27,2,2025-08-24 08:38:09
2454,56,E-mail,Marcelo Cavalcanti,112,2,2026-01-24 21:30:30
2455,151,E-mail,Juliana Castro,104,4,2025-12-29 17:39:47
2456,207,Suporte,Bruno da Rocha,76,1,2025-10-20 20:23:35
2457,209,Suporte,João Pedro Souza,94,1,2026-03-15 02:32:00
2458,286,Reunião,Vitor Hugo Lima,24,4,2025-11-01 08:44:04
2459,328,Ligação,Joaquim Souza,63,4,2026-03-08 17:07:49
2460,498,Ligação,Giovanna Farias,87,4,2026-01-10 11:12:15
2461,90,E-mail,Maria Julia Pinto,44,5,2025-08-04 20:37:42
2462,483,E-mail,Ana Lívia Oliveira,71,5,2026-04-01 14:25:35
2463,113,WhatsApp,Dr. Gabriel Castro,90,5,2026-05-16 04:35:53
2464,465,WhatsApp,Carolina Teixeira,88,2,2025-12-08 10:59:23
2465,461,Suporte,Yago Cardoso,22,5,2026-02-07 04:07:13
2466,388,Ligação,Enzo Gabriel Pinto,112,3,2025-06-14 17:00:32
2467,424,Ligação,Vitória Fernandes,119,3,2025-07-18 05:26:11
2468,492,Reunião,Renan da Conceição,118,1,2025-07-31 00:38:43
2469,73,Suporte,Maria Vitória Campos,83,4,2025-10-02 03:17:17
2470,175,Ligação,Daniel da Luz,75,2,2025-11-30 17:33:29
2471,208,Suporte,Beatriz Barros,102,3,2025-12-04 15:55:01
2472,279,E-mail,Sr. Miguel Cavalcanti,60,3,2026-05-03 21:22:22
2473,48,Suporte,Luiz Otávio Peixoto,53,5,2025-07-24 07:53:18
2474,194,WhatsApp,Sr. Thales Freitas,57,1,2026-03-18 00:42:03
2475,473,E-mail,Ana Clara Barros,6,5,2026-04-28 14:55:57
2476,247,Reunião,Isis Freitas,17,2,2025-07-26 10:13:50
2477,393,E-mail,Pedro Lucas Araújo,108,5,2026-05-21 08:02:37
2478,161,Suporte,Bruna Ribeiro,48,1,2025-07-20 14:43:35
2479,129,E-mail,Sr. João Miguel Farias,104,3,2025-08-29 06:52:53
2480,205,Suporte,Isabelly Silveira,24,2,2026-04-06 13:06:19
2481,301,WhatsApp,Sra. Maria Luiza da Mota,113,5,2026-04-16 15:43:15
2482,140,Ligação,Davi Lucas da Paz,114,1,2025-09-10 14:05:56
2483,427,E-mail,Davi Ribeiro,66,2,2026-04-25 20:29:45
2484,1,Ligação,Thales das Neves,90,5,2026-01-26 02:30:36
2485,223,Suporte,Davi Lucas Aragão,55,4,2025-09-12 01:41:34
2486,33,Ligação,Thales Rodrigues,19,4,2025-11-30 07:02:34
2487,258,E-mail,Dra. Natália Moreira,14,1,2025-12-20 06:45:36
2488,343,E-mail,Diego Freitas,109,5,2025-09-03 04:04:03
2489,172,Ligação,Olivia Fogaça,11,1,2025-06-12 15:53:50
2490,193,Suporte,Emanuelly Moura,12,5,2025-08-15 06:17:46
2491,332,WhatsApp,Cecília Mendes,15,3,2026-02-16 01:22:36
2492,323,Suporte,Caroline Sales,14,3,2025-10-03 16:27:25
2493,28,Reunião,Bianca Ferreira,57,2,2025-12-05 04:08:38
2494,442,Suporte,Ana Lívia Peixoto,30,5,2025-10-04 21:02:46
2495,487,Reunião,Kaique da Rosa,87,4,2026-03-20 05:58:02
2496,322,E-mail,Mirella Lima,11,3,2025-11-12 12:11:37
2497,113,WhatsApp,Dr. Rafael Melo,39,1,2026-01-07 00:21:50
2498,459,Reunião,Leandro Martins,61,4,2026-03-25 01:14:05
2499,307,WhatsApp,Dr. Ryan Souza,55,2,2025-09-20 09:48:36
2500,30,Reunião,Breno Campos,118,2,2026-04-11 23:25:27
